,beer_karma,beer_marked,join_date,location,sex,user_id,user_name
3322,515,519,"May 30, 2013",Ohio,Male,734755,clepaul
3323,191,466,"Oct 5, 2012",Indiana,Male,697483,runlikeakenyan
3324,169,287,"Feb 10, 2013",North Carolina,Male,717702,disclizard
3325,604,470,"Sep 10, 2013",Alabama,Male,753282,a0lbudman
3326,0,423,"Jul 16, 2008",Pennsylvania,Male,235270,soonami
3327,281,833,"Aug 2, 2014",California,Male,838259,marvicsin
3328,745,398,"Jul 23, 2005",New Mexico,New Mexico,30593,orfeu
3329,0,418,"Feb 1, 2007",Ohio,Male,120127,zdk9
3330,297,378,"Mar 16, 2014",Ohio,Male,788738,jpinoniemi
3331,286,435,"Nov 27, 2011",Pennsylvania,Pennsylvania,639460,number3red
3332,0,321,"Mar 5, 2010",Ohio,Male,434969,ninner00
3333,0,454,"Oct 20, 2013",California,Male,760003,bp123
3334,385,389,"Nov 4, 2012",California,Male,701947,jesselara
3335,0,411,"Dec 7, 2009",Michigan,Male,401393,divineaudio
3336,350,758,"Jan 11, 2015",Michigan,Male,924852,bigleague
3337,0,393,"Oct 11, 2010",Maryland,Male,512883,rschis16
3338,274,325,"Jun 14, 2012",Pennsylvania,Male,680917,texaswhiplash
3339,848,507,"Apr 18, 2007",Pennsylvania,Male,134443,nittanybeerfan
3340,353,428,"Feb 8, 2014",Iowa,Male,780768,parkbraufan
3341,381,384,"Jun 26, 2013",California,Male,738778,norcalaussie
3342,0,490,"Jun 5, 2014",Missouri,Male,803410,dradair
3343,215,638,"Nov 5, 2010",Minnesota,Minnesota,522091,elec
3344,757,414,"Sep 3, 2005",Massachusetts,Male,37956,ghostwalker
3345,420,432,"Feb 14, 2012",New York,Male,659703,marshmeli
3346,0,421,"Feb 5, 2003",Florida,Florida,1504,bierreise
3347,242,484,"Oct 7, 2010",Illinois,Male,511467,rwnay
3348,334,434,"Jul 27, 2010",Illinois,Male,484702,fullobs
3349,317,557,"Jan 28, 2015",New York,Male,935118,spaethjam
3350,465,465,"Mar 8, 2013",Colorado,Male,722343,rummyredbeard
3351,873,"2,240","Apr 16, 2013",Quebec (Canada),Male,728898,whatup14
3352,"1,180",510,"Mar 4, 2005",Texas,Male,15823,mushroomcloud
3353,0,416,"Jul 5, 2014",New York,Male,819772,dwkasper
3354,0,541,"Aug 10, 2011",Massachusetts,Massachusetts,615246,remdog
3355,408,432,"Apr 3, 2013",Florida,Male,726887,tonyj815
3356,0,458,"Mar 13, 2009",Virginia,Male,307696,tlazaroff
3357,186,370,"Feb 22, 2012",Pennsylvania,Male,661031,beentired
3358,0,641,"Nov 23, 2013",Illinois,Male,765828,carlmoberg
3359,290,404,"Sep 6, 2012",Massachusetts,Male,693049,icemancometh
3360,0,512,"Feb 12, 2013",Maryland,Male,718094,bierleichen
3361,278,400,"Oct 29, 2011",Kentucky,Kentucky,633537,kevinmusprime
3362,335,381,"Nov 29, 2012",California,Male,705382,joshpu
3363,299,330,"Oct 26, 2010",California,Male,518476,raulazzer
3364,216,681,"Jan 12, 2013",Massachusetts,Male,712839,eatonhops
3365,486,384,"Oct 23, 2010",Illinois,Illinois,517444,purp1eone
3366,522,384,"Sep 1, 2013",Illinois,Male,751737,qbdoo
3367,0,586,"Aug 24, 2014",Russian Federation,Male,851763,killcore
3368,331,405,"Jan 27, 2014",Wisconsin,Male,778622,jaycheg
3369,632,819,"Oct 12, 2013",Texas,Texas,758650,mlducky
3370,357,702,"Mar 11, 2013",Maine,Male,722928,jebrew
3371,0,751,"Jul 10, 2012",Michigan,Male,684252,amishbooze
3372,0,561,"Sep 25, 2011",Pennsylvania,Pennsylvania,621904,nosavingsaccount
3373,586,855,"Dec 30, 2015",Maine,Maine,1088275,mmorris15
3374,402,"1,115","May 13, 2015",New York,Male,986218,philcassella
3375,0,789,"Dec 22, 2002",Japan,Male,1221,naerhu
3376,708,428,"Jan 3, 2010",Illinois,Illinois,411588,maximalc
3377,"3,453","1,970","Nov 6, 2010",United Kingdom (England),Male,522501,jazzyjeff13
3378,437,431,"Nov 16, 2013",District of Columbia,Male,764593,jjdc
3379,336,428,"May 22, 2013",Michigan,Male,733625,zacky_u
3380,883,560,"Mar 5, 2004",Missouri,Missouri,5165,carln26
3381,0,400,"Jan 12, 2009",Colorado,Colorado,286934,poppyjohn
3382,394,501,"Jun 11, 2005",New Hampshire,Male,23759,iliveoffhops
3383,366,649,"May 24, 2013",Pennsylvania,Male,733951,waveoff
3384,312,689,"Mar 2, 2012",Oregon,Male,662605,bluckbeyes
3385,0,381,"Feb 22, 2012",Massachusetts,Massachusetts,660983,shcc
3386,297,482,"Mar 30, 2012",Maine,Male,670372,dbrag
3387,0,327,"Sep 13, 2013",Massachusetts,Massachusetts,753821,mikeandrews
3388,0,349,"Nov 11, 2011",Illinois,Male,637110,thedaver4220
3389,0,648,"Nov 15, 2002",Pennsylvania,Male,1028,oldfrothingslosh
3390,0,342,"Feb 20, 2006",Ohio,Male,66196,genog
3391,"1,394",928,"Jun 9, 2006",Australia,Male,82989,eric5bellies
3392,928,734,"Apr 19, 2015",Illinois,Male,976628,eppie82
3393,369,600,"Dec 31, 2014",New York,Male,917711,stoutboi
3394,0,517,"May 22, 2007",California,Male,139691,czfreeman
3395,0,592,"Aug 13, 2013",Texas,Texas,748338,jglitz87
3396,336,563,"Apr 6, 2011",Washington,Male,590364,kevlee722
3397,392,307,"Dec 17, 2010",New York,Male,539985,whimpers
3398,0,523,"Aug 16, 2006",Michigan,Male,92852,gmfessen
3399,0,483,"Feb 23, 2014",Massachusetts,Male,784330,cavemanlawyer1999
3400,217,413,"Feb 3, 2010",Colorado,Male,423363,maltlikker
3401,312,446,"Mar 13, 2015",Michigan,Male,957938,jmiah22
3402,291,372,"Feb 23, 2012",Illinois,Male,661099,bigbeerfan
3403,986,560,"Feb 17, 2005",Pennsylvania,Male,15075,risser09
3404,338,476,"Mar 12, 2011",Wisconsin,Male,579333,tyleeis
3405,763,471,"Apr 19, 2006",Wisconsin,Male,75312,supercolter
3406,292,443,"Feb 8, 2012",Massachusetts,Massachusetts,658862,rusty3335
3407,0,"1,197","Jul 18, 2005",Netherlands,Male,29757,absumaster
3408,323,324,"Nov 15, 2013",Georgia,Male,764254,pgrenvicz
3409,308,470,"Apr 21, 2015",Pennsylvania,Male,977348,steve_studnuts
3410,363,428,"Sep 18, 2012",Massachusetts,Male,694934,nquigley16
3411,297,457,"Apr 2, 2015",Pennsylvania,Pennsylvania,968355,bryantan
3412,0,353,"Nov 6, 2009",Indiana,Male,389989,aslamm75
3413,0,348,"Jul 22, 2011",Pennsylvania,Pennsylvania,611458,bugtownpub
3414,322,385,"Jul 13, 2010",California,California,479298,bshefftz
3415,533,505,"Jun 26, 2015",New Mexico,Male,1005451,mmmbeer89
3416,355,568,"Apr 28, 2014",Florida,Male,797055,nick_isthatstillcool
3417,0,370,"Mar 17, 2009",California,Male,309231,miadw3
3418,0,370,"May 10, 2013",Texas,Male,731947,xzfgiimtsath
3419,0,360,"Sep 3, 2013",New York,Male,752048,loco_joe
3420,0,330,"Jan 9, 2011",Ohio,Male,550516,mater
3421,0,418,"Dec 31, 2008",New Hampshire,Male,282689,rpstevens
3422,738,636,"Apr 15, 2011",Illinois,Male,592770,pmoney
3423,235,643,"Jul 6, 2014",New York,New York,820225,kuishinbo_tantei
3424,0,503,"Aug 17, 2006",Ohio,Male,93050,beachbum1975
3425,172,345,"Jan 10, 2012",Ohio,Male,653897,firstbrewsoon
3426,610,342,"Feb 13, 2011",Illinois,Male,566920,blackcompg
3427,0,560,"Jul 14, 2014",Alaska,Male,825703,smileitsfreetobehappy
3428,453,967,"May 21, 2015",New Jersey,Male,989627,jsalz21
3429,799,428,"Feb 12, 2015",Kentucky,Male,943211,do_ob
3430,"1,073",508,"Sep 6, 2007",California,Male,157167,sargec
3431,0,372,"Nov 8, 2008",California,Male,264050,pintohops
3432,568,"2,361","Jun 12, 2014",New York,Male,804963,jhfinn
3433,0,283,"Jun 2, 2012",Florida,Male,679298,tree777
3434,663,386,"Jun 16, 2008",Minnesota,Male,228265,opwog
3435,0,377,"Feb 15, 2011",California,Male,567668,jules11788
3436,0,330,"Sep 23, 2012",Virginia,Male,695670,thomasawilson2
3437,972,548,"Dec 11, 2001",Michigan,Male,191,proc
3438,0,372,"May 7, 2012",Florida,Male,675666,mightiestbeard
3439,354,388,"Feb 9, 2014",Alabama,Male,781173,rocketcityvol
3440,368,529,"May 3, 2010",Ontario (Canada),Ontario (Canada),455398,hotsudge
3441,941,549,"Dec 14, 2003",England,Male,3996,horshack7
3442,687,475,"Apr 21, 2013",Illinois,Male,729597,bowers-brew
3443,349,419,"Nov 9, 2014",Connecticut,Male,890583,ctfalcon
3444,0,536,"Oct 2, 2006",Vermont,Male,100867,greenmountainboy
3445,0,540,"Oct 10, 2010",Idaho,Male,512807,travisnin
3446,295,328,"Jan 20, 2014",New York,Male,777177,rey_cortez
3447,0,555,"Aug 22, 2012",Massachusetts,Male,690775,sspeer1
3448,0,438,"Aug 8, 2010",Illinois,Male,489302,harrylee773
3449,297,530,"Jul 4, 2013",Ohio,Male,740105,nhirsch04
3450,306,556,"Mar 17, 2013",Kansas,Male,724193,kshophead
3451,306,571,"Feb 14, 2010",Illinois,Illinois,427592,ultrasrs
3452,0,526,"Aug 16, 2005",North Carolina,Male,34885,enola
3453,0,423,"May 21, 2010",Oklahoma,Male,461520,sneezye
3454,0,439,"Dec 28, 2013",West Virginia,Male,772566,johnathancoleman
3455,0,432,"Aug 30, 2008",Maryland,Male,246053,thekanna
3456,0,520,"Jul 26, 2009",New Jersey,New Jersey,353114,donniecuffs
3457,0,446,"Mar 3, 2014",Oklahoma,Male,786307,ef4
3458,199,446,"Dec 7, 2013",Texas,Male,768109,mwbbq
3459,405,366,"Jan 20, 2014",Nevada,Male,777257,beerzombies1
3460,256,691,"Mar 27, 2010",Ontario (Canada),Male,442346,valianes
3461,0,388,"Nov 19, 2011",Iowa,Iowa,638194,iowacraft
3462,300,350,"Dec 13, 2011",Minnesota,Male,641894,mitchellmpls
3463,337,566,"Jul 27, 2012",Michigan,Male,686783,typsiypsi
3464,0,391,"Jan 21, 2012",Illinois,Illinois,655931,jhillwastaken
3465,0,512,"Jan 4, 2012",Georgia,Georgia,652964,ohtheguilt
3466,239,641,"Sep 6, 2014",Maine,Male,859473,fitzy01
3467,"1,048",543,"Dec 9, 2008",Pennsylvania,Male,275270,onedropsoup
3468,0,878,"Jul 16, 2013",Georgia,Male,742061,ari32
3469,0,552,"Sep 19, 2010",Missouri,Male,504939,jharris0624
3470,372,684,"Dec 7, 2009",Ohio,Male,401595,crewfan1952
3471,336,540,"Oct 25, 2011",Florida,Florida,631828,wilfonzo
3472,0,440,"May 28, 2006",Pennsylvania,Male,81029,jackorain
3473,0,437,"Nov 8, 2013",Maryland,Male,762900,heystevec
3474,294,350,"Oct 6, 2012",Georgia,Male,697706,michaeljstraub
3475,479,286,"Dec 20, 2005",North Carolina,North Carolina,55911,doppelmeup
3476,691,326,"Dec 11, 2008",Massachusetts,Male,275959,augustiner719
3477,0,462,"Jun 24, 2014",Pennsylvania,Male,812426,jpowell712
3478,377,575,"Mar 1, 2013",Connecticut,Male,721130,ultra-plinian
3479,281,463,"Apr 17, 2013",Georgia,Male,728994,dbrelsfo
3480,274,324,"Jul 13, 2012",Florida,Male,684724,gdirt
3481,0,370,"May 10, 2006",Texas,Male,78121,houstontx
3482,233,341,"Feb 3, 2014",Maine,Male,779963,brutus627
3483,753,371,"Mar 8, 2010",Connecticut,Male,435977,rdilauro
3484,175,380,"Sep 18, 2005",California,California,40233,hungariancount
3485,0,467,"Mar 27, 2013",Pennsylvania,Male,725787,pat_usher
3486,343,546,"Jun 23, 2010",Florida,Florida,472506,tazzman
3487,401,328,"Jan 31, 2008",Massachusetts,Male,191588,seanwhite
3488,0,551,"Apr 19, 2012",New York,Male,673181,googs
3489,188,445,"Dec 31, 2010",Virginia,Virginia,546555,flyersfan900
3490,510,686,"Jul 25, 2011",Massachusetts,Male,612039,drewsnyc667
3491,0,367,"Jan 10, 2012",Nevada,Nevada,653989,casanovacummins
3492,991,686,"Apr 19, 2012",Maine,Male,673284,cavanaghty
3493,0,359,"Feb 25, 2013",North Carolina,Male,720269,joninvt
3494,0,478,"Jul 21, 2014",Texas,Male,829974,hoppy91
3495,332,615,"Jun 4, 2004",Ohio,Male,6640,durwood64
3496,972,626,"Jun 6, 2010",Oregon,Male,466920,nerudamann
3497,332,"1,184","Apr 27, 2009",Ontario (Canada),Male,324664,redaleman
3498,0,377,"Jan 14, 2007",New Jersey,Male,117012,davidseannj
3499,960,891,"May 21, 2015",Missouri,Male,989476,yesterdayfaraway
3500,0,328,"Nov 4, 2008",Texas,Male,262803,bagman007
3501,0,353,"Jun 19, 2014",Colorado,Male,808937,ryancrawford
3502,773,517,"Sep 11, 2006",Virginia,Male,97370,mralphabet
3503,345,496,"Oct 15, 2013",New Hampshire,Male,759152,scotnh
3504,0,367,"Nov 6, 2013",Massachusetts,Male,762624,timbeaulieu
3505,0,564,"Apr 15, 2013",California,Male,728650,piddmeista
3506,0,344,"Sep 26, 2008",Illinois,Male,253052,tut2528
3507,314,423,"Jul 17, 2013",Alabama,Male,742338,bongobeer
3508,877,563,"Jun 21, 2008",Pennsylvania,Male,229599,dtivp
3509,270,305,"Aug 22, 2014",North Carolina,Male,850130,bradaplast
3510,0,512,"Mar 31, 2011",Massachusetts,Massachusetts,587586,joeroma5
3511,0,329,"Aug 20, 2007",Louisiana,Male,154098,vengeance526
3512,389,488,"Nov 15, 2014",New Jersey,Male,893522,antc2382
3513,284,426,"Oct 18, 2013",South Carolina,Male,759633,manwithnoname
3514,0,415,"May 24, 2012",Florida,Male,678033,jmathis
3515,0,540,"Jun 3, 2008",California,Male,224810,vacax
3516,0,373,"Aug 6, 2012",District of Columbia,Male,688077,fitz284
3517,0,668,"Jan 25, 2011",Florida,Florida,558058,duffdaddy
3518,0,337,"Feb 15, 2011",Colorado,Colorado,567519,quine
3519,0,515,"Aug 17, 2014",Pennsylvania,Male,847097,cantal
3520,337,436,"Feb 27, 2012",California,Male,661805,alwaysplayin
3521,712,456,"May 21, 2002",New York,Male,416,shirfan
3522,950,975,"Mar 7, 2013",Washington,Male,722217,vashonguy
3523,0,498,"Nov 21, 2010",Connecticut,Male,528367,bluesplit63
3524,451,416,"Sep 6, 2013",Georgia,Male,752626,extol
3525,0,340,"Aug 30, 2010",Ohio,Male,497589,lightman
3526,357,578,"Feb 14, 2015",Virginia,Male,944494,mpontiakos
3527,391,484,"Jan 8, 2013",New York,Male,712067,abkayak
3528,347,513,"Jan 9, 2010",Florida,Male,413775,fisherbray
3529,466,498,"Oct 27, 2014",Connecticut,Male,884073,jcflorian
3530,152,325,"Jun 24, 2013",New York,Male,738452,hopgrazer
3531,616,685,"Jul 6, 2004",Maryland,Female,7152,qchic
3532,315,469,"Nov 17, 2012",Iowa,Male,703746,dbrulet
3533,"1,010",754,"Feb 24, 2006",California,Male,66888,rand
3534,398,894,"Aug 20, 2013",Minnesota,Male,749641,dave2234
3535,345,512,"Apr 25, 2013",Maryland,Male,730058,drbass
3536,298,488,"Nov 6, 2012",California,Male,702237,sirbentham
3537,0,511,"May 7, 2015",Texas,Male,983881,jtaylord
3538,0,326,"Dec 27, 2011",Texas,Male,648934,fitzmke
3539,413,402,"Jul 30, 2014",Ohio,Male,835977,arch578
3540,0,523,"Apr 22, 2012",Delaware,Male,673662,greyghost86
3541,414,391,"Nov 9, 2009",Oregon,Male,391052,shmeal
3542,656,393,"Oct 27, 2009",New Hampshire,Male,386801,teleweizen2
3543,341,399,"Nov 9, 2014",California,Male,890543,mobrado
3544,265,304,"Mar 6, 2013",Brazil,Male,721984,matagal
3545,0,341,"Dec 19, 2013",Pennsylvania,Male,770829,cfadams17
3546,"1,394",806,"Jul 10, 2011",United Kingdom (England),Male,609228,captaincoffee
3547,0,365,"Jul 21, 2014",Massachusetts,Male,830033,ropowers3
3548,168,330,"Jun 5, 2013",Illinois,Male,735794,ms333
3549,435,"1,268","Mar 17, 2016",Texas,Male,1121439,bryan12345
3550,0,256,"Jan 17, 2012",Illinois,Illinois,655288,nmeiborg
3551,367,679,"Jul 3, 2012",New Hampshire,New Hampshire,683402,didier
3552,0,422,"Mar 29, 2014",California,Male,791278,boudeysbigbrew
3553,263,425,"Oct 22, 2014",New York,Male,881994,r11415
3554,361,761,"Aug 12, 2014",Pennsylvania,Male,844140,cyber_phoenix
3555,0,349,"Nov 29, 2012",New Jersey,Male,705341,jg-90
3556,0,403,"Sep 22, 2014",Minnesota,Male,867373,beersnobrobinson
3557,0,526,"Jul 31, 2013",Washington,Male,745898,daverinn
3558,0,391,"Jul 17, 2003",Illinois,Male,2474,ngandhi
3559,355,566,"Aug 6, 2012",Massachusetts,Massachusetts,688044,dubdrop
3560,358,430,"Aug 10, 2009",Missouri,Male,358490,ipa1978
3561,0,454,"Jul 22, 2004",Pennsylvania,Male,7464,santoslhalper
3562,"1,617",900,"Mar 7, 2013",Quebec (Canada),Male,722139,thedoctor
3563,0,421,"Feb 8, 2008",California,Male,193491,photomike
3564,764,362,"Jul 23, 2002",New York,Male,565,lupe
3565,207,375,"Feb 11, 2011",North Carolina,Male,565855,flipdog0
3566,573,466,"Mar 12, 2015",Iowa,Male,957382,ragnar3
3567,0,342,"May 10, 2008",Massachusetts,Male,218545,callmescraps
3568,368,571,"Jan 18, 2013",Idaho,Male,713795,zestd
3569,289,447,"Nov 24, 2010",Illinois,Illinois,529495,stanale
3570,315,646,"Sep 15, 2012",Indiana,Male,694384,osuskin
3571,266,389,"Apr 29, 2007",Washington,Male,136163,metaltildeath
3572,757,402,"Dec 16, 2003",Michigan,Male,4026,malty
3573,332,941,"Sep 12, 2012",Oregon,Male,694038,jason_nwx
3574,422,851,"Jul 13, 2012",British Columbia (Canada),Male,684782,kstark
3575,672,421,"Jun 6, 2008",District of Columbia,Male,225599,mnishct77
3576,460,576,"Jun 24, 2015",New York,New York,1004166,breardon1776
3577,0,"2,813","Mar 25, 2005",United Kingdom (England),Male,16869,wl0307
3578,0,294,"Feb 26, 2008",Kansas,Male,198314,cosmohophead
3579,0,403,"Sep 6, 2005",Illinois,Male,38329,1fastz28
3580,0,532,"Aug 9, 2012",Texas,Male,688649,iparedman
3581,338,599,"Feb 26, 2016",New Jersey,Male,1113636,walleybeer
3582,447,416,"Dec 29, 2013",California,Male,772777,richobrien
3583,"1,093",556,"Feb 25, 2002",Illinois,Male,275,jackndan
3584,312,517,"Apr 8, 2014",New York,Male,793197,er527
3585,0,443,"Sep 16, 2012",Kentucky,Male,694562,rod_j
3586,0,319,"Jan 3, 2010",California,California,411476,beerbtl
3587,0,382,"May 20, 2011",Texas,Texas,599668,texaggie011
3588,364,713,"Aug 5, 2012",Texas,Male,687963,batt6343
3589,409,386,"Sep 14, 2008",Pennsylvania,Pennsylvania,249631,kingston2
3590,578,349,"Dec 5, 2003",New Jersey,Male,3902,ieatlambfries
3591,0,478,"Oct 26, 2008",New Hampshire,Male,260804,sisuspeed
3592,0,523,"Feb 14, 2004",California,California,4874,watermelonman
3593,0,339,"Sep 6, 2010",Pennsylvania,Male,499983,troegaarden
3594,350,563,"Feb 22, 2007",Minnesota,Minnesota,124163,ryancl
3595,346,530,"May 10, 2014",Massachusetts,Female,799201,wasupbeerqueen
3596,0,362,"Feb 13, 2014",Michigan,Male,782076,astronautjones
3597,459,382,"Sep 8, 2007",Pennsylvania,Male,157496,rdub
3598,0,255,"Feb 19, 2012",Ohio,Male,660463,thecasehead
3599,0,475,"Jul 12, 2008",Louisiana,Male,234141,theboozecruise
3600,"2,303","1,414","Apr 22, 2012",Virginia,Male,673685,beerandgasmasks
3601,0,334,"Feb 25, 2013",North Carolina,Male,720280,plinythederek
3602,388,770,"Oct 3, 2006",California,Male,101142,bouncepass
3603,301,504,"Dec 2, 2008",Maine,Male,273019,erlenmeyer
3604,0,441,"Sep 28, 2008",Colorado,Colorado,253669,rhinos00
3605,0,373,"Jul 25, 2008",Indiana,Indiana,237436,cnally
3606,419,629,"Jun 26, 2012",Illinois,Male,682524,beersdmf17
3607,0,305,"Aug 1, 2011",Missouri,Male,613376,jono0101
3608,388,410,"Aug 10, 2013",Indiana,Male,747910,flight317
3609,332,633,"Mar 7, 2015",Michigan,Male,955125,muss42
3610,355,401,"Sep 10, 2013",Illinois,Male,753227,keithe
3611,0,358,"Jan 29, 2013",South Carolina,Male,715712,xseanprimex
3612,833,499,"Nov 18, 2009",Colorado,Male,394646,stonetsr
3613,431,862,"Mar 19, 2013",Nebraska,Male,724392,miami66
3614,411,361,"Dec 19, 2006",Texas,Male,112665,brandoneast
3615,0,414,"May 25, 2005",Ohio,Male,20215,patpbr
3616,"1,140",561,"Feb 1, 2002",Maryland,Male,243,jjboesen
3617,0,383,"Oct 19, 2012",New York,Male,699682,zenbiscuits
3618,0,556,"May 13, 2006",Kansas,Female,78484,dedrinker
3619,0,326,"Jun 18, 2014",Georgia,Male,808733,cubeerfan
3620,776,567,"Aug 16, 2005",Texas,Male,34815,cfh64
3621,290,365,"Apr 13, 2012",Indiana,Male,672432,danoble1
3622,0,375,"Dec 3, 2010",Iowa,Iowa,533837,spoonhawk
3623,311,350,"Dec 3, 2013",Ohio,Male,767454,bwcampbell
3624,0,407,"May 17, 2008",New Jersey,New Jersey,220498,jaywes754
3625,379,809,"Apr 30, 2016",New Jersey,Male,1139522,hermitdan
3626,314,389,"Apr 1, 2012",New York,Male,670748,innuendobrewskiman63
3627,487,396,"Aug 2, 2014",Illinois,Male,838288,krajdoesbeer
3628,"1,161",652,"Jan 13, 2007",Illinois,Illinois,116762,jaycase
3629,0,649,"Apr 23, 2015",Florida,Male,978215,ricoslim
3630,293,399,"Dec 11, 2014",Arizona,Male,906731,kash2112
3631,0,461,"Aug 23, 2011",Massachusetts,Male,617410,yabev15
3632,326,533,"Jan 24, 2013",Texas,Male,714723,lagerquestrian
3633,0,358,"Jun 25, 2012",California,Male,682367,pinche_oso
3634,553,523,"Jan 13, 2007",Texas,Male,116761,bccocx
3635,0,338,"Sep 6, 2009",Texas,Male,367586,sinewave
3636,0,615,"Aug 27, 2006",Hawaii,Male,94628,july2nov
3637,0,514,"Dec 26, 2013",United Kingdom (Scotland),Male,772230,schmoog
3638,0,403,"Dec 3, 2008",Pennsylvania,Male,273302,redliner8
3639,209,493,"May 30, 2013",California,Male,734821,luiz0930
3640,0,583,"Feb 3, 2004",New Jersey,Male,4722,beveragecaptain
3641,0,404,"Feb 9, 2013",Ohio,Male,717642,hopmeplease
3642,436,913,"Jun 13, 2013",Pennsylvania,Male,737013,jbwimer
3643,303,522,"Jul 12, 2014",Pennsylvania,Male,824019,colin32
3644,829,510,"Mar 23, 2008",Iowa,Male,205780,desmoinesmike
3645,0,405,"Oct 30, 2009",Maryland,Maryland,387838,mcphish22
3646,0,381,"Dec 19, 2003",North Carolina,Male,4082,luigi
3647,244,431,"Sep 28, 2011",Minnesota,Male,622336,schlais
3648,0,360,"Jan 11, 2012",Minnesota,Female,654145,cofeeguru
3649,348,558,"Jul 6, 2014",Texas,Male,820345,mamaraza
3650,0,379,"Feb 18, 2008",Ohio,Male,196252,donteatpoop
3651,313,406,"Oct 12, 2014",Maryland,Male,877055,ljbonadonna92
3652,0,360,"Apr 9, 2013",North Carolina,Male,727766,marley2112
3653,0,334,"Nov 2, 2011",Pennsylvania,Pennsylvania,635138,fcip78
3654,336,521,"Apr 3, 2013",New York,Male,726966,wortman1998
3655,754,"1,202","Nov 17, 2010",New Hampshire,Male,642341,mike
3656,168,315,"Jan 2, 2011",New Jersey,Male,547148,daron7
3657,0,442,"Feb 21, 2004",Colorado,Colorado,4969,coloradobobs
3658,320,674,"Aug 4, 2014",Michigan,Male,839059,km02600
3659,335,428,"Jun 5, 2014",Texas,Male,803446,jdimento
3660,0,426,"Nov 26, 2013",Texas,Male,766392,dseanv
3661,171,374,"Aug 23, 2009",Pennsylvania,Pennsylvania,362959,rjvanston
3662,0,358,"Apr 20, 2007",Michigan,Male,134730,bunnyhustle
3663,"1,016",796,"Jul 12, 2015",Massachusetts,Male,1013082,hyptochrons
3664,560,385,"Aug 14, 2010",Ontario (Canada),Male,491647,bbp
3665,224,291,"Sep 18, 2012",New Hampshire,Male,694831,jacob007
3666,0,318,"Mar 17, 2007",Missouri,Missouri,127320,jar2574
3667,172,458,"Jul 22, 2014",Ohio,Male,830559,trdtercel92
3668,348,659,"Aug 11, 2014",North Carolina,North Carolina,843796,highbury09
3669,401,631,"Feb 6, 2012",Pennsylvania,Male,658502,teachchefs
3670,704,456,"Aug 7, 2009",Colorado,Colorado,357747,samn
3671,381,759,"Jan 3, 2014",New Jersey,Male,773909,shoretaxi
3672,377,382,"Aug 19, 2014",New Hampshire,Male,848540,stevecarrozza
3673,916,505,"Mar 16, 2001",New Jersey,New Jersey,48,frank4sail
3674,0,407,"Aug 9, 2013",Texas,Male,747704,tayloraphilips
3675,0,370,"Sep 13, 2012",North Carolina,Male,694207,morockm
3676,0,472,"Nov 17, 2012",Florida,Male,703804,silverking
3677,376,861,"May 16, 2015",Massachusetts,Male,987569,jcolema66
3678,390,354,"Sep 16, 2009",California,Male,370842,dubinsky
3679,594,338,"Feb 10, 2010",Pennsylvania,Pennsylvania,426121,jwu
3680,289,664,"Dec 6, 2011",California,Male,640726,tgs
3681,0,491,"May 19, 2003",California,California,2103,jcalabre
3682,0,345,"Sep 12, 2013",Virginia,Male,753650,jwalterweatherman
3683,416,517,"Mar 28, 2013",Florida,Male,725882,hiwire
3684,0,478,"Apr 11, 2010",Florida,Male,447490,iemailjack
3685,349,465,"Sep 24, 2014",Mississippi,Male,868196,chris826
3686,"1,264",458,"Jun 10, 2016",Arizona,Male,1154317,azbeerdude72
3687,0,323,"Jun 5, 2013",New York,Male,735756,aficionado_shawn
3688,511,329,"Dec 29, 2011",Missouri,Male,652074,thecondor
3689,0,810,"Feb 24, 2012",North Carolina,Male,661212,lob
3690,156,287,"Jun 18, 2013",Delaware,Male,737648,dansmith17
3691,420,"1,110","Jul 5, 2013",Ontario (Canada),Male,740295,bf_89
3692,0,280,"Aug 1, 2009",New York,Male,355593,r0nyn
3693,440,"1,165","Nov 10, 2012",Quebec (Canada),Male,702847,mack
3694,572,315,"Feb 10, 2007",Georgia,Male,121871,mavajo
3695,"1,049",739,"Mar 4, 2005",Washington,Male,380173,hreb
3696,0,671,"Oct 8, 2004",Alberta (Canada),Male,9240,elricorico
3697,0,246,"Dec 9, 2013",Ohio,Male,768489,aheaston8
3698,474,495,"Jul 30, 2011",Connecticut,Male,612887,scottied
3699,373,383,"Dec 4, 2010",Minnesota,Male,534344,will1256
3700,0,620,"Oct 10, 2012",Washington,Female,698345,tastymug
3701,617,354,"Jun 17, 2005",Florida,Male,24724,lerxst
3702,0,313,"Dec 9, 2011",Massachusetts,Massachusetts,641293,brokentee
3703,0,548,"Dec 5, 2002",Texas,Male,1115,andreji
3704,375,471,"Jun 20, 2009",Massachusetts,Male,342420,bruindre
3705,373,310,"Aug 5, 2011",Texas,Male,614320,bigbarley
3706,726,610,"Aug 29, 2012",Massachusetts,Male,691874,threwredbutter
3707,395,623,"Jan 7, 2015",Iowa,Male,921996,norvelljeff
3708,0,406,"Dec 2, 2003",Illinois,Male,3860,nortmand
3709,149,263,"Dec 26, 2010",Virginia,Male,544099,homepl8
3710,288,678,"Dec 2, 2015",Ohio,Male,1076137,jkolls
3711,0,348,"Mar 16, 2013",Florida,Male,724027,bromine
3712,"1,179",725,"Dec 25, 2004",Germany,Male,12340,beerdrifter
3713,346,343,"Apr 25, 2014",Maryland,Male,796611,stephenjtorres
